"spkid","full_name"
20000670,"   670 Ottegebe (A908 QG)"
20000671,"   671 Carnegia (A908 SJ)"
20000672,"   672 Astarte (A908 SH)"
20000673,"   673 Edda (A908 SG)"
20000674,"   674 Rachele (A908 UK)"
20000675,"   675 Ludmilla (A908 QH)"
20000676,"   676 Melitta (A909 BO)"
20000677,"   677 Aaltje (A909 BP)"
20000678,"   678 Fredegundis (A909 BQ)"
20000679,"   679 Pax (A909 BR)"
20000680,"   680 Genoveva (A909 HF)"
20000681,"   681 Gorgo (A909 JB)"
20000683,"   683 Lanzia (A909 OA)"
20000684,"   684 Hildburg (A909 PB)"
20000685,"   685 Hermia (A909 PC)"
20000686,"   686 Gersuind (A909 QA)"
20000687,"   687 Tinette (A909 QB)"
20000688,"   688 Melanie (A909 QC)"
20000689,"   689 Zita (A916 RB)"
20000690,"   690 Wratislavia (A909 UE)"
20000691,"   691 Lehigh (A909 XB)"
20000692,"   692 Hippodamia (A901 VJ)"
20000693,"   693 Zerbinetta (A909 SD)"
20000694,"   694 Ekard (A909 VC)"
20000695,"   695 Bella (A909 VD)"
20000696,"   696 Leonora (A916 BD)"
20000697,"   697 Galilea (A910 CL)"
20000698,"   698 Ernestina (A910 ED)"
20000700,"   700 Auravictrix (A910 LD)"
20000701,"   701 Oriola (A910 ND)"
20000702,"   702 Alauda (A910 OA)"
20000704,"   704 Interamnia (A910 TC)"
20000705,"   705 Erminia (A910 TE)"
20000706,"   706 Hirundo (A910 TF)"
20000708,"   708 Raphaela (A911 CB)"
20000709,"   709 Fringilla (A911 CC)"
20000710,"   710 Gertrud (A911 DB)"
20000712,"   712 Boliviana (A911 FF)"
20000713,"   713 Luscinia (A911 HG)"
20000714,"   714 Ulula (A911 KG)"
20000715,"   715 Transvaalia (A911 HH)"
20000716,"   716 Berkeley (A911 OC)"
20000717,"   717 Wisibada (A911 QK)"
20000718,"   718 Erida (A911 SA)"
20000720,"   720 Bohlinia (A911 UL)"
20000721,"   721 Tabora (A911 UM)"
20000723,"   723 Hammonia (A911 UO)"
20000725,"   725 Amanda (A911 UQ)"
20000726,"   726 Joella (A911 WC)"
20000727,"   727 Nipponia (A912 CF)"
20000729,"   729 Watsonia (A912 CE)"
20000731,"   731 Sorga (A912 GH)"
20000732,"   732 Tjilaki (A912 HK)"
20000733,"   733 Mocia (A912 SA)"
20000734,"   734 Benda (A912 TF)"
20000735,"   735 Marghanna (A912 XD)"
20000736,"   736 Harvard (A912 WC)"
20000737,"   737 Arequipa (A912 XC)"
20000738,"   738 Alagasta (A913 AF)"
20000739,"   739 Mandeville (A913 CH)"
20000740,"   740 Cantabia (A913 CK)"
20000741,"   741 Botolphia (A913 CJ)"
20000742,"   742 Edisona (A913 DC)"
20000743,"   743 Eugenisis (A913 DD)"
20000744,"   744 Aguntina (A913 DE)"
20000745,"   745 Mauritia (A913 EH)"
20000746,"   746 Marlu (A913 EJ)"
20000747,"   747 Winchester (A913 EK)"
20000748,"   748 Simeisa (A913 EL)"
20000749,"   749 Malzovia (A913 GD)"
20000750,"   750 Oskar (A913 HF)"
20000751,"   751 Faina (A913 HE)"
20000752,"   752 Sulamitis (A913 HG)"
20000753,"   753 Tiflis (A913 HH)"
20000754,"   754 Malabar (A906 QH)"
20000755,"   755 Quintilla (A908 GC)"
20000756,"   756 Lilliana (A908 HD)"
20000757,"   757 Portlandia (A908 TG)"
20000758,"   758 Mancunia (A912 KB)"
20000759,"   759 Vinifera (A913 QC)"
20000760,"   760 Massinga (A913 QD)"
20000761,"   761 Brendelia (A913 RE)"
20000762,"   762 Pulcova (A913 RD)"
20000764,"   764 Gedania (A913 SF)"
20000766,"   766 Moguntia (A913 SH)"
20000767,"   767 Bondia (A913 SD)"
20000768,"   768 Struveana (A913 TC)"
20000769,"   769 Tatjana (A913 TD)"
20000770,"   770 Bali (A913 UG)"
20000771,"   771 Libera (A913 WB)"
20000772,"   772 Tanete (A913 YD)"
20000773,"   773 Irmintraud (A913 YF)"
20000774,"   774 Armor (A913 YE)"
20000775,"   775 Lumiere (A914 AA)"
20000776,"   776 Berbericia (A914 BE)"
20000777,"   777 Gutemberga (A914 BF)"
20000778,"   778 Theobalda (A914 BG)"
20000779,"   779 Nina (A914 BH)"
20000780,"   780 Armenia (A914 BJ)"
20000781,"   781 Kartvelia (A914 BK)"
20000782,"   782 Montefiore (A914 FA)"
20000783,"   783 Nora (A914 FB)"
20000784,"   784 Pickeringia (A914 FC)"
20000785,"   785 Zwetana (A914 FD)"
20000786,"   786 Bredichina (A914 HD)"
20000787,"   787 Moskva (A914 HC)"
20000788,"   788 Hohensteina (A914 HE)"
20000789,"   789 Lena (A914 MA)"
20000790,"   790 Pretoria (A912 BE)"
20000791,"   791 Ani (A914 MB)"
20000792,"   792 Metcalfia (A907 FC)"
20000793,"   793 Arizona (A907 GZ)"
20000794,"   794 Irenaea (A914 QB)"
20000795,"   795 Fini (A914 SF)"
20000796,"   796 Sarita (A914 UF)"
20000797,"   797 Montana (A914 WG)"
20000798,"   798 Ruth (A914 WH)"
20000799,"   799 Gudula (A915 EA)"
20000800,"   800 Kressmannia (A915 FG)"
20000801,"   801 Helwerthia (A915 FH)"
20000803,"   803 Picka (A915 FL)"
20000804,"   804 Hispania (A915 FK)"
20000805,"   805 Hormuthia (A915 HD)"
20000806,"   806 Gyldenia (A915 HE)"
20000807,"   807 Ceraskia (A915 HF)"
20000808,"   808 Merxia (A901 TG)"
20000811,"   811 Nauheima (A915 RT)"
20000812,"   812 Adele (A915 RU)"
20000813,"   813 Baumeia (A915 WJ)"
20000814,"   814 Tauris (A916 AE)"
20000815,"   815 Coppelia (A916 CC)"
20000816,"   816 Juliana (A916 CE)"
20000817,"   817 Annika (A916 CD)"
20000818,"   818 Kapteynia (A916 DF)"
20000820,"   820 Adriana (A916 FJ)"
20000821,"   821 Fanny (A916 GH)"
20000823,"   823 Sisigambis (A916 GK)"
20000824,"   824 Anastasia (A916 FF)"
20000825,"   825 Tanina (A916 FH)"
20000826,"   826 Henrika (A916 HD)"
20000828,"   828 Lindemannia (A916 QH)"
20000829,"   829 Academia (A916 QF)"
20000830,"   830 Petropolitana (A917 YD)"
20000832,"   832 Karin (A916 SE)"
20000833,"   833 Monica (A916 SF)"
20000834,"   834 Burnhamia (A916 SG)"
20000835,"   835 Olivia (A916 SH)"
20000838,"   838 Seraphina (A916 SL)"
20000839,"   839 Valborg (A916 SM)"
20000840,"   840 Zenobia (A916 SN)"
20000842,"   842 Kerstin (A916 TB)"
20000844,"   844 Leontina (A916 TC)"
20000845,"   845 Naema (A916 WM)"
20000846,"   846 Lipperta (A916 WN)"
20000847,"   847 Agnia (A915 RP)"
20000848,"   848 Inna (A915 RQ)"
20000849,"   849 Ara (A915 UB)"
20000850,"   850 Altona (A916 FG)"
20000851,"   851 Zeissia (A916 GL)"
20000852,"   852 Wladilena (A916 GM)"
20000853,"   853 Nansenia (A916 GN)"
20000855,"   855 Newcombia (A916 GP)"
20000856,"   856 Backlunda (A916 GQ)"
20000857,"   857 Glasenappia (A916 GR)"
20000858,"   858 El Djezair (A916 KF)"
20000859,"   859 Bouzareah (A916 TD)"
20000860,"   860 Ursina (A917 BE)"
20000861,"   861 Aida (A917 BF)"
20000862,"   862 Franzia (A917 BG)"
20000863,"   863 Benkoela (A917 CG)"
20000865,"   865 Zubaida (A917 CH)"
20000866,"   866 Fatme (A917 DG)"
20000867,"   867 Kovacia (A917 DH)"
20000868,"   868 Lova (A917 HB)"
20000869,"   869 Mellena (A917 JB)"
20000870,"   870 Manto (A917 JC)"
20000872,"   872 Holda (A917 KH)"
20000873,"   873 Mechthild (A917 KJ)"
20000874,"   874 Rotraut (A917 KK)"
20000875,"   875 Nymphe (A917 KG)"
20000876,"   876 Scott (A917 MB)"
20000877,"   877 Walkure (A915 RV)"
20000879,"   879 Ricarda (A917 OB)"
20000880,"   880 Herba (A917 OC)"
20000881,"   881 Athene (A917 OD)"
20000882,"   882 Swetlana (A917 PB)"
20000884,"   884 Priamus (A917 SU)"
20000885,"   885 Ulrike (A917 SV)"
20000886,"   886 Washingtonia (A917 WA)"
20000888,"   888 Parysatis (A918 CE)"
20000889,"   889 Erynia (A918 EN)"
20000890,"   890 Waltraut (A918 EO)"
20000891,"   891 Gunhild (A918 KB)"
20000892,"   892 Seeligeria (A918 KC)"
20000893,"   893 Leopoldina (A918 KD)"
20000894,"   894 Erda (A918 LA)"
20000895,"   895 Helio (A918 NA)"
20000896,"   896 Sphinx (A918 PE)"
20000897,"   897 Lysistrata (A918 PF)"
20000898,"   898 Hildegard (A918 PG)"
20000899,"   899 Jokaste (A918 PH)"
20000900,"   900 Rosalinde (A918 PJ)"
20000901,"   901 Brunsia (A918 QA)"
20000903,"   903 Nealley (A918 RH)"
20000904,"   904 Rockefellia (A918 UC)"
20000905,"   905 Universitas (A918 UE)"
20000906,"   906 Repsolda (A918 UF)"
20000907,"   907 Rhoda (A918 VA)"
20000908,"   908 Buda (A918 WD)"
20000909,"   909 Ulla (A919 CA)"
20000910,"   910 Anneliese (A919 EC)"
20000911,"   911 Agamemnon (A919 FB)"
20000912,"   912 Maritima (A919 HC)"
20000913,"   913 Otila (A919 KD)"
20000914,"   914 Palisana (A919 NC)"
20000915,"   915 Cosette (A918 XB)"
20000916,"   916 America (A915 PE)"
20000917,"   917 Lyka (A915 RR)"
20000918,"   918 Itha (A919 QD)"
20000919,"   919 Ilsebill (A918 UD)"
20000920,"   920 Rogeria (A919 RC)"
20000921,"   921 Jovita (A919 RD)"
20000922,"   922 Schlutia (A919 SJ)"
20000923,"   923 Herluga (A919 SK)"
20000924,"   924 Toni (A919 UF)"
20000925,"   925 Alphonsina (A920 AA)"
20000926,"   926 Imhilde (A920 CB)"
20000927,"   927 Ratisbona (A920 DB)"
20000928,"   928 Hildrun (A920 DC)"
20000929,"   929 Algunde (A920 ED)"
20000930,"   930 Westphalia (A920 EE)"
20000931,"   931 Whittemora (A920 FB)"
20000932,"   932 Hooveria (A920 FC)"
20000933,"   933 Susi (1927 CH)"
20000934,"   934 Thuringia (A920 PA)"
20000936,"   936 Kunigunde (A920 RB)"
20000937,"   937 Bethgea (A920 RD)"
20000938,"   938 Chlosinde (A920 RC)"
20000939,"   939 Isberga (A920 TD)"
20000940,"   940 Kordula (A920 TE)"
20000941,"   941 Murray (A920 TF)"
20000942,"   942 Romilda (A920 TG)"
20000943,"   943 Begonia (A920 UA)"
20000944,"   944 Hidalgo (A920 UB)"
20000945,"   945 Barcelona (A921 CB)"
20000946,"   946 Poesia (A921 CD)"
20000947,"   947 Monterosa (A921 CC)"
20000948,"   948 Jucunda (A921 EL)"
20000949,"   949 Hel (A921 EM)"
20000950,"   950 Ahrensa (A921 GG)"
20000951,"   951 Gaspra (A916 OJ)"
20000952,"   952 Caia (A916 US)"
20000953,"   953 Painleva (A921 HB)"
20000954,"   954 Li (A921 PC)"
20000955,"   955 Alstede (A921 PD)"
20000956,"   956 Elisa (A921 PE)"
20000957,"   957 Camelia (A921 RF)"
20000958,"   958 Asplinda (A921 SD)"
20000959,"   959 Arne (A921 SE)"
20000961,"   961 Gunnie (A921 TH)"
20000964,"   964 Subamara (A921 UL)"
20000965,"   965 Angelica (A921 VB)"
20000966,"   966 Muschi (A921 VD)"
20000967,"   967 Helionape (A921 VE)"
20000968,"   968 Petunia (A921 WJ)"
20000969,"   969 Leocadia (A921 VC)"
20000971,"   971 Alsatia (A921 WH)"
20000972,"   972 Cohnia (A922 BD)"
20000973,"   973 Aralia (A922 FB)"
20000974,"   974 Lioba (A922 FC)"
20000975,"   975 Perseverantia (A922 FE)"
20000976,"   976 Benjamina (A922 FD)"
20000977,"   977 Philippa (A922 GA)"
20000978,"   978 Aidamina (A922 KE)"
20000979,"   979 Ilsewa (A922 MA)"
20000980,"   980 Anacostia (A921 WG)"
20000981,"   981 Martina (A917 SW)"
20000982,"   982 Franklina (A922 KF)"
20000983,"   983 Gunila (A922 OD)"
20000984,"   984 Gretia (A922 QD)"
20000986,"   986 Amelia (A922 UA)"
20000987,"   987 Wallia (A922 UB)"
20000988,"   988 Appella (A922 VC)"
20000989,"   989 Schwassmannia (A922 WD)"
20000990,"   990 Yerkes (A922 WE)"
20000991,"   991 McDonalda (A922 UC)"
20000992,"   992 Swasey (A922 VD)"
20000993,"   993 Moultona (A923 AB)"
20000994,"   994 Otthild (A923 FB)"
20000995,"   995 Sternberga (A923 LC)"
20000996,"   996 Hilaritas (A923 FC)"
20000997,"   997 Priska (A923 NC)"
20000998,"   998 Bodea (A923 PC)"
20000999,"   999 Zachia (A923 PE)"
20001000,"  1000 Piazzia (A923 PF)"
20001001,"  1001 Gaussia (A923 PD)"
20001002,"  1002 Olbersia (A923 PJ)"
20001003,"  1003 Lilofee (A923 RV)"
20001004,"  1004 Belopolskya (A923 RR)"
20001005,"  1005 Arago (A923 RS)"
20001006,"  1006 Lagrangea (A923 RU)"
20001007,"  1007 Pawlowia (A923 TD)"
20001008,"  1008 La Paz (A923 UD)"
20001010,"  1010 Marlene (A923 VH)"
20001012,"  1012 Sarema (A924 AD)"
20001013,"  1013 Tombecka (A924 BL)"
20001014,"  1014 Semphyra (A924 BM)"
20001015,"  1015 Christa (A924 CF)"
20001017,"  1017 Jacqueline (A924 CH)"
20001018,"  1018 Arnolda (A924 ET)"
20001020,"  1020 Arcadia (A924 EU)"
20001021,"  1021 Flammario (A924 EW)"
20001022,"  1022 Olympiada (A924 MB)"
20001023,"  1023 Thomana (A924 MC)"
20001024,"  1024 Hale (A923 YO13)"
20001027,"  1027 Aesculapia (A923 YO11)"
20001028,"  1028 Lydina (A923 VF)"
20001029,"  1029 La Plata (A924 HB)"
20001030,"  1030 Vitja (A924 KD)"
20001031,"  1031 Arctica (A924 LC)"
20001032,"  1032 Pafuri (A924 KE)"
20001033,"  1033 Simona (A924 RH)"
20001035,"  1035 Amata (A924 SF)"
20001036,"  1036 Ganymed (A924 UB)"
20001038,"  1038 Tuckia (A924 WO)"
20001039,"  1039 Sonneberga (A924 WP)"
20001040,"  1040 Klumpkea (1925 BD)"
20001041,"  1041 Asta (1925 FA)"
20001042,"  1042 Amazone (1925 HA)"
20001043,"  1043 Beate (1925 HB)"
20001044,"  1044 Teutonia (A924 JD)"
20001046,"  1046 Edwin (A924 XF)"
20001047,"  1047 Geisha (A924 WM)"
20001048,"  1048 Feodosia (A924 WQ)"
20001049,"  1049 Gotho (1925 RB)"
20001051,"  1051 Merope (1925 SA)"
20001054,"  1054 Forsytia (1925 WD)"
20001055,"  1055 Tynka (1925 WG)"
20001056,"  1056 Azalea (A924 CE)"
20001057,"  1057 Wanda (1925 QB)"
20001058,"  1058 Grubba (1925 MA)"
20001059,"  1059 Mussorgskia (1925 OA)"
20001061,"  1061 Paeonia (1925 TB)"
20001062,"  1062 Ljuba (1925 TD)"
20001063,"  1063 Aquilegia (1925 XA)"
20001064,"  1064 Aethusa (1926 PA)"
20001067,"  1067 Lunaria (1926 RG)"
20001068,"  1068 Nofretete (1926 RK)"
20001069,"  1069 Planckia (1927 BC)"
20001070,"  1070 Tunica (1926 RB)"
20001071,"  1071 Brita (A924 ER)"
20001072,"  1072 Malva (1926 TA)"
20001073,"  1073 Gellivara (A923 RW)"
20001074,"  1074 Beljawskya (1925 BE)"
20001075,"  1075 Helina (1926 SC)"
20001076,"  1076 Viola (1926 TE)"
20001078,"  1078 Mentha (1926 XB)"
20001079,"  1079 Mimosa (1927 AD)"
20001080,"  1080 Orchis (1927 QB)"
20001081,"  1081 Reseda (1927 QF)"
20001082,"  1082 Pirola (1927 UC)"
20001084,"  1084 Tamariwa (1926 CC)"
20001085,"  1085 Amaryllis (1927 QH)"
20001086,"  1086 Nata (1927 QL)"
20001087,"  1087 Arabis (1927 RD)"
20001088,"  1088 Mitaka (1927 WA)"
20001089,"  1089 Tama (1927 WB)"
20001090,"  1090 Sumida (1928 DG)"
20001091,"  1091 Spiraea (1928 DT)"
20001092,"  1092 Lilium (A924 AE)"
20001093,"  1093 Freda (1925 LA)"
20001094,"  1094 Siberia (1926 CB)"
20001095,"  1095 Tulipa (1926 GS)"
20001096,"  1096 Reunerta (1928 OB)"
20001097,"  1097 Vicia (1928 PC)"
20001098,"  1098 Hakone (1928 RJ)"
20001099,"  1099 Figneria (1928 RQ)"
20001100,"  1100 Arnica (1928 SD)"
20001101,"  1101 Clematis (1928 SJ)"
20001102,"  1102 Pepita (1928 VA)"
20001104,"  1104 Syringa (1928 XA)"
20001105,"  1105 Fragaria (1929 AB)"
20001106,"  1106 Cydonia (1929 CW)"
20001107,"  1107 Lictoria (1929 FB)"
20001108,"  1108 Demeter (1929 KA)"
20001109,"  1109 Tata (1929 CU)"
20001110,"  1110 Jaroslawa (1928 PD)"
20001112,"  1112 Polonia (1928 PE)"
20001113,"  1113 Katja (1928 QC)"
20001114,"  1114 Lorraine (1928 WA)"
20001115,"  1115 Sabauda (1928 XC)"
20001116,"  1116 Catriona (1929 GD)"
20001117,"  1117 Reginita (1927 KA)"
20001118,"  1118 Hanskya (1927 QD)"
20001119,"  1119 Euboea (1927 UB)"
20001120,"  1120 Cannonia (1928 RV)"
20001121,"  1121 Natascha (1928 RZ)"
20001122,"  1122 Neith (1928 SB)"
20001123,"  1123 Shapleya (1928 ST)"
20001124,"  1124 Stroobantia (1928 TB)"
20001125,"  1125 China (1957 UN1)"
20001126,"  1126 Otero (1929 AC)"
20001127,"  1127 Mimi (1929 AJ)"
20001128,"  1128 Astrid (1929 EB)"
20001129,"  1129 Neujmina (1929 PH)"
20001130,"  1130 Skuld (1929 RC)"
20001132,"  1132 Hollandia (1929 RB1)"
20001135,"  1135 Colchis (1929 TA)"
20001136,"  1136 Mercedes (1929 UA)"
20001137,"  1137 Raissa (1929 WB)"
20001138,"  1138 Attica (1929 WF)"
20001140,"  1140 Crimea (1929 YC)"
20001142,"  1142 Aetolia (1930 BC)"
20001143,"  1143 Odysseus (1930 BH)"
20001144,"  1144 Oda (1930 BJ)"
20001145,"  1145 Robelmonte (1929 CC)"
20001146,"  1146 Biarmia (1929 JF)"
20001147,"  1147 Stavropolis (1929 LF)"
20001148,"  1148 Rarahu (1929 NA)"
20001149,"  1149 Volga (1929 PF)"
20001151,"  1151 Ithaka (1929 RK)"
20001152,"  1152 Pawona (1930 AD)"
20001154,"  1154 Astronomia (1927 CB)"
20001157,"  1157 Arabia (1929 QC)"
20001158,"  1158 Luda (1929 QF)"
20001159,"  1159 Granada (1929 RD)"
20001160,"  1160 Illyria (1929 RL)"
20001161,"  1161 Thessalia (1929 SF)"
20001162,"  1162 Larissa (1930 AC)"
20001163,"  1163 Saga (1930 BA)"
20001165,"  1165 Imprinetta (1930 HM)"
20001166,"  1166 Sakuntala (1930 MA)"
20001167,"  1167 Dubiago (1930 PB)"
20001168,"  1168 Brandia (1930 QA)"
20001170,"  1170 Siva (1930 SQ)"
20001171,"  1171 Rusthawelia (1930 TA)"
20001172,"  1172 Aneas (1930 UA)"
20001173,"  1173 Anchises (1930 UB)"
20001174,"  1174 Marmara (1930 UC)"
20001175,"  1175 Margo (1930 UD)"
20001176,"  1176 Lucidor (1930 VE)"
20001177,"  1177 Gonnessia (1930 WA)"
20001178,"  1178 Irmela (1931 EC)"
20001179,"  1179 Mally (1931 FD)"
20001180,"  1180 Rita (1931 GE)"
20001181,"  1181 Lilith (1927 CQ)"
20001182,"  1182 Ilona (1927 EA)"
20001183,"  1183 Jutta (1930 DC)"
20001184,"  1184 Gaea (1926 RE)"
20001186,"  1186 Turnera (1929 PL)"
20001187,"  1187 Afra (1929 XC)"
20001188,"  1188 Gothlandia (1930 SB)"
20001189,"  1189 Terentia (1930 SG)"
20001190,"  1190 Pelagia (1930 SL)"
20001191,"  1191 Alfaterna (1931 CA)"
20001193,"  1193 Africa (1931 HB)"
20001194,"  1194 Aletta (1931 JG)"
20001196,"  1196 Sheba (1931 KE)"
20001197,"  1197 Rhodesia (1931 LD)"
20001199,"  1199 Geldonia (1931 RF)"
20001200,"  1200 Imperatrix (1931 RH)"
20001201,"  1201 Strenua (1931 RK)"
20001202,"  1202 Marina (1931 RL)"
20001203,"  1203 Nanna (1931 TA)"
20001206,"  1206 Numerowia (1931 UH)"
20001207,"  1207 Ostenia (1931 VT)"
20001208,"  1208 Troilus (1931 YA)"
20001209,"  1209 Pumma (1927 HA)"
20001210,"  1210 Morosovia (1931 LB)"
20001211,"  1211 Bressole (1931 XA)"
20001212,"  1212 Francette (1931 XC)"
20001213,"  1213 Algeria (1931 XD)"
20001214,"  1214 Richilde (1932 AA)"
20001215,"  1215 Boyer (1932 BA)"
20001216,"  1216 Askania (1932 BL)"
20001220,"  1220 Crocus (1932 CU)"
20001222,"  1222 Tina (1932 LA)"
20001223,"  1223 Neckar (1931 TG)"
20001224,"  1224 Fantasia (1927 SD)"
20001226,"  1226 Golia (1930 HL)"
20001227,"  1227 Geranium (1931 TD)"
20001228,"  1228 Scabiosa (1931 TU)"
20001229,"  1229 Tilia (1931 TP1)"
20001231,"  1231 Auricula (1931 TE2)"
20001232,"  1232 Cortusa (1931 TF2)"
20001233,"  1233 Kobresia (1931 TG2)"
20001234,"  1234 Elyna (1931 UF)"
20001236,"  1236 Thais (1931 VX)"
20001237,"  1237 Genevieve (1931 XB)"
20001238,"  1238 Predappia (1932 CA)"
20001239,"  1239 Queteleta (1932 CB)"
20001240,"  1240 Centenaria (1932 CD)"
20001241,"  1241 Dysona (1932 EB1)"
20001242,"  1242 Zambesia (1932 HL)"
20001243,"  1243 Pamela (1932 JE)"
20001244,"  1244 Deira (1932 KE)"
20001245,"  1245 Calvinia (1932 KF)"
20001246,"  1246 Chaka (1932 OA)"
20001247,"  1247 Memoria (1932 QA)"
20001248,"  1248 Jugurtha (1932 RO)"
20001249,"  1249 Rutherfordia (1932 VB)"
20001250,"  1250 Galanthus (1933 BD)"
20001251,"  1251 Hedera (1933 BE)"
20001252,"  1252 Celestia (1933 DG)"
20001253,"  1253 Frisia (1931 TV1)"
20001254,"  1254 Erfordia (1932 JA)"
20001255,"  1255 Schilowa (1932 NC)"
20001256,"  1256 Normannia (1932 PD)"
20001257,"  1257 Mora (1932 PE)"
20001258,"  1258 Sicilia (1932 PG)"
20001259,"  1259 Ogyalla (1933 BT)"
20001260,"  1260 Walhalla (1933 BW)"
20001261,"  1261 Legia (1933 FB)"
20001262,"  1262 Sniadeckia (1933 FE)"
20001263,"  1263 Varsavia (1933 FF)"
20001264,"  1264 Letaba (1933 HG)"
20001265,"  1265 Schweikarda (A911 UR)"
20001266,"  1266 Tone (1927 BD)"
20001267,"  1267 Geertruida (1930 HD)"
20001268,"  1268 Libya (1930 HJ)"
20001269,"  1269 Rollandia (1930 SH)"
20001271,"  1271 Isergina (1931 TN)"
20001275,"  1275 Cimbria (1932 WG)"
20001276,"  1276 Ucclia (1933 BA)"
20001277,"  1277 Dolores (1933 HA)"
20001278,"  1278 Kenya (1933 LA)"
20001280,"  1280 Baillauda (1933 QB)"
20001281,"  1281 Jeanne (1933 QJ)"
20001282,"  1282 Utopia (1933 QM1)"
20001283,"  1283 Komsomolia (1925 SC)"
20001284,"  1284 Latvia (1933 OP)"
20001285,"  1285 Julietta (1933 QF)"
20001286,"  1286 Banachiewicza (1933 QH)"
20001287,"  1287 Lorcia (1933 QL)"
20001288,"  1288 Santa (1933 QM)"
20001289,"  1289 Kutaissi (1933 QR)"
20001291,"  1291 Phryne (1933 RA)"
20001292,"  1292 Luce (1933 SH)"
20001294,"  1294 Antwerpia (1933 UB1)"
20001295,"  1295 Deflotte (1933 WD)"
20001296,"  1296 Andree (1933 WE)"
20001297,"  1297 Quadea (1934 AD)"
20001298,"  1298 Nocturna (1934 AE)"
20001299,"  1299 Mertona (1934 BA)"
20001300,"  1300 Marcelle (1934 CL)"
20001301,"  1301 Yvonne (1934 EA)"
20001302,"  1302 Werra (A924 SE)"
20001303,"  1303 Luthera (1928 FP)"
20001304,"  1304 Arosa (1928 KC)"
20001305,"  1305 Pongola (1928 OC)"
20001306,"  1306 Scythia (1930 OB)"
20001308,"  1308 Halleria (1931 EB)"
20001309,"  1309 Hyperborea (1931 TO)"
20001312,"  1312 Vassar (1933 OT)"
20001313,"  1313 Berna (1933 QG)"
20001315,"  1315 Bronislawa (1933 SF1)"
20001317,"  1317 Silvretta (1935 RC)"
20001318,"  1318 Nerina (1934 FG)"
20001319,"  1319 Disa (1934 FO)"
20001320,"  1320 Impala (1934 JG)"
20001321,"  1321 Majuba (1934 JH)"
20001323,"  1323 Tugela (1934 LD)"
20001325,"  1325 Inanda (1934 NR)"
20001326,"  1326 Losaka (1934 NS)"
20001327,"  1327 Namaqua (1934 RT)"
20001328,"  1328 Devota (1925 UA)"
20001329,"  1329 Eliane (1933 FL)"
20001330,"  1330 Spiridonia (1925 DB)"
20001331,"  1331 Solvejg (1933 QS)"
20001332,"  1332 Marconia (1934 AA)"
20001333,"  1333 Cevenola (1934 DA)"
20001334,"  1334 Lundmarka (1934 OB)"
20001336,"  1336 Zeelandia (1934 RW)"
20001337,"  1337 Gerarda (1934 RA1)"
20001339,"  1339 Desagneauxa (1934 XB)"
20001340,"  1340 Yvette (1934 YA)"
20001341,"  1341 Edmee (1935 BA)"
20001342,"  1342 Brabantia (1935 CV)"
20001343,"  1343 Nicole (1935 FC)"
20001345,"  1345 Potomac (A908 CE)"
20001346,"  1346 Gotha (1929 CY)"
20001347,"  1347 Patria (1931 VW)"
20001348,"  1348 Michel (1933 FD)"
20001349,"  1349 Bechuana (1934 LJ)"
20001350,"  1350 Rosselia (1934 TA)"
20001351,"  1351 Uzbekistania (1934 TF)"
20001352,"  1352 Wawel (1935 CE)"
20001353,"  1353 Maartje (1935 CU)"
20001354,"  1354 Botha (1935 GK)"
20001356,"  1356 Nyanza (1935 JH)"
20001357,"  1357 Khama (1935 ND)"
20001358,"  1358 Gaika (1935 OB)"
20001359,"  1359 Prieska (1935 OC)"
20001360,"  1360 Tarka (1935 OD)"
20001361,"  1361 Leuschneria (1935 QA)"
